,group,0,1,2,3,4,5,6,7,8,9
0,0,-0.4065641397547632,0.10391493710331424,0.004513135410236506,0.053407860220822834,-0.15369972727803827,-0.08275033297288376,0.09694179305175706,0.10564504962740266,0.059930765457144736,-0.06345284388644602
1,0,-0.36035270130602115,0.25124650284080924,-0.12501364877344262,-0.04272689550973639,-0.15735649891138948,-0.1269776969537549,0.2210970082737891,-0.054054917138593644,0.12644892552264764,0.006163414350525206
2,0,-0.35315669868045846,-0.27422099141705,-0.09711607092413878,-0.09177403181482155,-0.07525380086076072,-0.0774845812341248,0.14877711417385853,0.054819814151219615,-0.023711701380911946,-0.042736727273109947
3,0,-0.4447847003705536,0.11488653987503396,0.013527309897644193,-0.1925856638774138,-0.14801233405214476,-0.10468799941327185,0.11060046730855108,-0.02689004530574645,0.07514180077292346,-0.016775976142256118
4,0,-0.3434744906864865,0.11535241776149138,-0.18688349803500806,-0.1595260744212091,-0.06176910523545059,-0.08605341949081473,0.22829573891157137,0.01674056991560943,0.019010894601010405,-0.020069308484176682
5,0,0.9372397402257739,-0.2074619160027278,-0.09498574447748243,-0.006042339216438134,-0.06669189656584253,-0.08409081318005537,0.06788457795784804,0.0837405337559447,0.03071899391195275,-0.064155233069371
6,0,-0.3899114239408483,0.01369568280685861,-0.078309604652482,-0.12764143614082213,-0.13045059066716766,-0.08842287050582592,0.16869125677808516,0.14321533962220226,-0.00047557758097863513,-0.05077360414469656
7,0,-0.3632165168619531,-0.23981052392353874,-0.07963522031258534,-0.23294316512707783,-0.08745548241517107,-0.050282662666624074,0.12309866323508796,0.03768283154364844,-0.016932682842478602,-0.07237497647481501
8,0,0.8949952030886499,0.2224219269012457,-0.1452532773182131,-0.0067617236451031374,-0.12132684850137423,-0.06593064445913702,0.15629238864360112,0.13483209557039677,0.00917904503341837,-0.05341057169223679
9,0,-0.4261096713087736,0.22299845613938793,0.01408669553525563,-0.016626826605100366,-0.1793922887768075,-0.0044542795761530925,0.08381273868395692,0.0885985966494039,0.011642559977055888,-0.05931070341599765
10,0,-0.3888530219195652,0.10169982448386206,-0.19353254593068048,-0.15459893213351902,-0.04331698764866363,-0.06593105316436759,0.24807971741362114,0.036360749801032245,0.03894518545135577,-0.04067157024231209
11,0,0.9085257468497542,0.09028076015533604,-0.1590035365277823,-0.11259583846255856,-0.1191460767400294,-0.10140238747508948,0.17786005708334204,0.1464837455933776,-0.0181300413444521,-0.06040811939950863
12,0,0.8835891009597286,0.31984728968175036,-0.11518045964062933,0.03365048046553669,-0.11861175129389849,-0.049963727949890444,0.11796203063334781,0.10420215052012229,0.03463699614056547,-0.091311158222317
13,0,0.9047737901198858,0.1047147347145889,-0.0910065352439941,-0.1501352348844753,-0.06295389045151713,-0.07180598428904274,0.061062066130050774,0.07612968147900002,0.017005700355214405,-0.0772585915562978
14,0,-0.42233463234026497,0.18785163174380642,-0.12420104707278964,0.18072088387266894,-0.1451926676644363,0.016864054413132427,0.21935182302503242,-0.039441631366111826,0.04182388003576181,0.0048667220677350645
15,0,-0.2946657333808656,0.010881276456735317,-0.18900729072345104,0.09228581228835474,-0.07465453208064844,-0.0071883153443152905,0.18974442643788708,0.023260576788546802,-0.01763176916049966,-0.05040191262077668
16,0,-0.4035110848376937,0.33747389069561246,-0.09435882766550656,-0.02160953715783153,-0.09724959810451196,-0.008225591009383647,0.1539274460203991,0.1697149842105833,0.0019271362681610484,-0.06389653367072058
17,0,0.8939891176635721,0.22419598337070296,-0.1261544057967681,0.056109574980447274,-0.11265857418539685,-0.08235517085523403,0.13502030047748814,0.1173043896616331,0.0315346560066542,-0.09328866548582586
18,0,-0.3710073722054443,-7.153357002923769e-05,-0.11836641948081149,0.1734281428290201,-0.0700587117601863,-0.04711273353438249,0.16115153729137777,0.09304430742784527,0.05112476164073321,-0.11038927037147882
19,0,-0.33622262831791405,0.3014115606301347,-0.12779027847460683,0.05733816358345799,-0.1647490806243947,-0.01771775881738061,0.17657056926347023,-0.049933579022905274,0.06520025004160064,-0.03537979572136028
20,0,-0.33728370933651414,0.05221216491296694,-0.16498066600264974,-0.31190239282766247,0.033680770290503564,-0.0729532325421616,0.14485229141091802,0.02302388205642809,0.059903104454500915,-0.045225575038758695
21,0,0.9116295513810585,0.049669342488337265,-0.11930687747434142,-0.023779057330246035,-0.09223693244018127,-0.10091276610872196,0.1192134688155067,0.10722571532044808,0.00888197598484212,-0.08141618650120615
22,0,-0.349640893425838,0.19428948320941997,-0.12156984060238515,0.16410956723398096,-0.12061662407075897,-0.04618769275464567,0.17911501754890716,0.08007418651730255,0.012025627071155894,-0.035798639122059224
23,0,-0.28872980067875476,0.007699791296521665,-0.19642967916164814,0.09174274646208562,-0.10436163696350229,-0.09537480138530693,0.2306851162168994,0.022630235482163467,0.04208330537892682,-0.05397291726208795
24,0,0.9141636500688479,0.0235895754839041,-0.1127682513605139,-0.06665429327401705,-0.07954812363900908,-0.09481447412112852,0.10416362262257792,0.1006081567327871,0.006389237369801576,-0.07078144661795278
25,0,-0.31781789832609353,0.3110666982967778,-0.17615960325009872,-0.01556936506819885,-0.034017897417723174,-0.016042017177607885,0.1647500965119703,0.02616283159415784,0.03071348708758303,-0.06386033326665906
26,0,-0.3066894882931271,-0.02680702749829643,-0.15506065586883058,-0.005919300586827927,-0.09453348601256946,-0.10239709582217045,0.1878061006835542,-0.021585355928101787,0.04121593121255438,-0.07762582489252921
27,0,-0.38848745231782955,0.0863088137381666,-0.08281144793376201,-0.06830230209140502,-0.14779768396898668,-0.16420615324559817,0.20332845901197066,0.03623984070867266,0.07378409503506655,-0.02332218400389054
28,0,-0.3834789601184837,0.08852986273387996,-0.009685801983570635,-0.07018145830451683,-0.043410187622433795,-0.027093394964532898,0.028175007814349708,0.1357520202474875,0.023405782710371213,-0.0820094488112756
29,0,-0.3193049297739807,-0.3464695159146248,-0.08080094377195184,-0.0702471874440308,0.047361147024263375,-0.029840205662164394,0.04366089623353554,0.08814800923493901,0.015158661139233759,-0.07111331494744386
30,0,-0.34956742024815324,-0.054186114337639035,-0.11923947321614835,-0.11119326523589795,-0.03235762708110521,-0.11036743037195718,0.1490499455374185,0.08420914684279465,0.0332427289653791,-0.1029719855179309
31,0,-0.3316171880991542,-0.010186960965237385,-0.18472697207085792,-0.16051731495197702,0.037859100090422405,-0.062090890018277195,0.1690193489142473,0.041404383178185275,0.003309151244156221,-0.07036263131057767
32,0,-0.32033705523174055,0.3398216124590507,-0.22227473334439168,0.00229306788312168,-0.009906437958315702,-0.036085915800177275,0.21738283199048467,0.07571093203464019,0.007116366401211977,-0.060134811327950295
33,0,-0.4226659878116569,0.49755821898317765,-0.05169707732178122,0.021657971994675184,-0.1840359188530686,-0.10546057366448508,0.182732529297157,0.02174538341568923,0.1258712401765501,-0.02245639278609448
34,0,0.8967469274100582,0.19951485137408137,-0.12025731407959571,-0.03514975063436178,-0.0900151962628454,-0.09698679042242861,0.12602528037015237,0.11011876500850852,0.00594340566132475,-0.075352295689252
35,0,-0.37278762200556087,0.9028104850589893,-0.14646112377380727,0.14350698696542366,-0.03801543754627849,-0.007920706100666074,0.16784118671229228,0.016528477059291457,0.12077388195897447,-0.08280311379748592
36,0,-0.2877202921044468,-0.10568444468451044,-0.17931942001261764,0.2524431330320989,0.09284275897105092,0.040461480430252064,0.09320962866925946,0.07341930328901865,0.02727976348218164,-0.06691028720432574
37,0,0.8622786519517065,0.5356854169234456,-0.08488218937325356,0.13643584212747042,-0.07740913073775317,-0.06563589780330159,0.08888014570129758,0.08572044795157192,0.07234704685509158,-0.09774849546555855
38,0,-0.28329841869421074,0.020487712566791022,-0.14433453166507987,-0.06379024389428709,-0.0729170475708247,-0.052186133846605684,0.14820594985858246,-0.019130770237561302,0.026744613092961174,0.006437884082371252
39,0,-0.37826826695229615,0.1409194106579907,-0.03361783456596416,0.01309353310159807,-0.12911411791011865,-0.11400863679487085,0.12188135474284933,0.12112267925747712,0.034157779367582485,-0.05114213315849393
40,0,0.8811840968974057,0.3529699237862223,-0.11073844968251838,0.015556184130105902,-0.08035729722648582,-0.09171795574328766,0.11394457721861644,0.10843863186002707,0.05423116249820658,-0.09251655370034449
41,0,-0.35218666791423847,0.32345048877039845,-0.10257703015741808,0.1564126569686221,-0.16223366936003797,-0.06693063488330066,0.18320123401647165,0.053685723767030624,0.012680440318782616,-0.01863276149936337
42,0,-0.4011515589509369,0.22950993387836277,-0.03374617953381026,0.050516560175074395,-0.12744101635237515,-0.09923036465393911,0.1323861870481942,0.1279783630555425,0.04799400446593878,-0.044913348035630275
43,0,-0.3590311036680716,-0.0987487179966819,-0.06398432780245354,-0.13333454858437888,-0.051381052331073124,-0.08433161664703756,0.100611446136269,0.13826848456247712,-0.04756041248144799,-0.06960544269286441
44,0,-0.2914763054529763,0.20937803773452565,-0.13259833369224328,-0.26017675011999997,-0.0374555259410184,-0.07787026252980377,0.12175928124178513,-0.033648441779767294,0.01318561823462465,0.007641046563653481
45,0,-0.29102125348497065,0.14789251978691684,-0.17188430485010073,-0.0462508525736903,-0.100335250882234,-0.1517628568403652,0.22379451847107482,-0.013066436124423113,0.013256979277046835,0.019772563727096914
46,0,0.9059877861241403,0.1008812067273235,-0.09727867656552469,-0.07029018156317204,-0.0652225063127023,-0.09909013343260294,0.08418301820779289,0.08296804275392097,-0.004382892548742816,-0.07504123284004635
47,0,-0.400574715811797,0.19018246835002162,-0.0735094413350251,-0.03595270884534904,-0.02852559545319852,-0.046794890673438186,0.11730400354857182,0.1612761406625635,-0.016792888355949376,-0.0703783055206803
